(0.44546152011087126,0.5565789881957275,1.391167)
(0.48664615208891887,0.532331562440997,1.3866905)
(0.5196671758113282,0.5306604269791363,1.3861166)
(0.5591528088300715,0.5256997737583625,1.3850938)
(0.5978304441277987,0.5256477159325044,1.3847101)
(0.6326854696960442,0.541713036281568,1.3839184)
(0.6612663142432816,0.5483634728449055,1.3832111)
(0.6810027177915079,0.5431540008840566,1.3801959)
(0.6938526197848767,0.5467968817169094,1.378176)
(0.6967223118397422,0.5591306808079375,1.3735478)
(0.7025774433808658,0.5733254102362665,1.3676867)
(0.6939146453964928,0.593461572588775,1.36037)
(0.707864835988887,0.611535304261271,1.3365235)
(0.7257399310858162,0.6339226149771421,1.3196354)
(0.740357982890198,0.6438956578537202,1.327707)
(0.7608923505120018,0.6730840972041946,1.3508153)
(0.7752150964330634,0.695062952896958,1.2402635)
(0.7887288206518428,0.7091028500797812,1.2159686)
(0.7998715999541509,0.7187686112319497,1.2012328)
(0.8105056404003292,0.7309987476686464,1.1981574)
(0.821377566266171,0.7402103239213215,1.1922704)
(0.8350923305399346,0.7543173090243717,1.1545613)
(0.8445040832536951,0.7601521023902952,1.2041116)
(0.8559921006537272,0.7790474860953372,1.0527997)
(0.8626115188423735,0.7782381851760105,1.131324)
(0.8689261729059901,0.7883959401841296,1.0147831)
(0.8700966955057332,0.7927111968633238,1.040378)
(0.8756146024454206,0.7978401952456916,1.0027088)
(0.8780592088693343,0.8020938866552441,0.9825156)
(0.8807155896889771,0.808000506923339,0.97363424)
(0.8835366581271697,0.8080046930943331,1.3438231)
(0.888966219470804,0.8146087617458145,0.97311985)
(0.8912056438959707,0.8155232508804852,0.9545577)
(0.8930407377086395,0.8183868070527636,0.96557343)
(0.8952949775013426,0.8196425774957323,1.3524611)
(0.8959847681265837,0.8247952593315335,1.1173835)
(0.8988860641137802,0.8288440737360709,1.212564)
(0.9010745389312773,0.8305335314457869,0.94564897)
(0.9034030408967236,0.830757450307986,0.9731425)
(0.9066051743406053,0.8289052355866432,0.97575325)
(0.9070453711533696,0.8361532351520745,1.0885657)
(0.9097603799410565,0.8391965958644955,0.9574471)
(0.9111288442646672,0.8411914307183003,0.9291546)
(0.9129607583186637,0.8448416072757153,0.93579644)
(0.9150429367118768,0.8430409406563483,0.9658134)
(0.9169280600139293,0.8447113765526713,0.95224434)
(0.9184696931364915,0.8484733890771782,0.9522515)
(0.9211077406472232,0.8483366245464508,0.93825513)
(0.919934903910278,0.8518678852104924,0.96432716)
(0.9210506364158738,0.8540277519887073,0.93484294)
(0.921989786833222,0.854242638128505,1.0464002)
(0.9247818827402005,0.8572949645502289,0.9757489)
(0.9266017093910313,0.8565175150733416,0.9257156)
(0.9283034181060202,0.8594933634998753,0.9152191)
(0.9285078262070622,0.8591773245914452,0.90272695)
(0.9301564821715617,0.8613328221747505,1.0208498)
(0.9312476532816825,0.8606454417300201,0.9050786)
(0.9326223477461653,0.8612328577064078,1.0426646)
(0.932360029544086,0.8629892820682917,1.0219517)
(0.9337553229536268,0.8647942944318339,0.9210324)
(0.935656999367507,0.8652186683478722,1.0345442)
(0.9356893343928188,0.8653001940975871,0.9205406)
(0.9368544594152857,0.8672102283485088,0.9488058)
(0.9385673709677982,0.8685273539107313,0.8783627)
(0.9380482219198105,0.8661014172990015,0.89203167)
(0.9395397193640723,0.8694466451452662,0.8964084)
(0.9406613216623158,0.8689779216907583,0.91073805)
(0.9406689803042438,0.8667197560998792,0.97104895)
(0.9407899210563508,0.8694244332986767,0.9087407)
(0.9420889053594046,0.8701005279381648,0.87799716)
(0.9424382637464485,0.8703143619797594,0.9107465)
(0.9413513929629048,0.8714840859247621,0.91252965)
(0.9450775721749343,0.8696540057464675,0.8867989)
(0.9435472580612659,0.8713473409682252,0.9588063)
(0.9429995102229677,0.8716205291814016,0.8831363)
(0.9455386877868924,0.8715196081691615,0.9181886)
(0.9439311117362242,0.8724739980786135,0.8780029)
(0.9453287664196627,0.8728572519025909,0.89986026)
(0.9470050776614878,0.8733029806075017,0.87995803)
(0.9466938376351214,0.8746674897630887,0.9155911)
(0.9456583009236506,0.8745024151530394,0.8941346)
(0.9467169712620834,0.8743779011978411,0.9017448)
(0.9472602963113171,0.8739944445374619,0.8949575)
(0.9479767256602708,0.8763013586992738,0.87582403)
(0.946587245138751,0.8739784677156683,0.8971496)
(0.9483788972637097,0.8757044424041148,0.8888214)
(0.9478935835881912,0.8764754763499314,0.8756718)
(0.9483705411037031,0.8736517691273493,0.8798052)
(0.9485069478924464,0.8761261750440045,0.8818224)
(0.9478527318254495,0.874125972842006,0.877049)
(0.9482212832532302,0.8757843275933442,0.8784197)
(0.9482531728350861,0.8750641707910931,0.8844953)
(0.9489127193821065,0.8747108805739089,0.9122929)
(0.9480286013154159,0.8751692564492197,0.8798339)
(0.9481266893079106,0.8756086016577902,0.8751787)
(0.9494762364754104,0.8753029727662965,0.882462)
(0.9483900677101273,0.8738458116652856,0.8777218)
(0.9485449805279547,0.8745710648469399,0.8745735)
(0.9484590336313047,0.8766918675808325,0.8751382)
(0.9479622578502941,0.8742871470540953,0.87942445)
