(0.4880337548847519,0.5227817397914432,1.451501)
(0.5,0.5,1.3874614)
(0.5,0.5,1.3907791)
(0.5,0.5,1.3872335)
(0.5,0.5,1.3882874)
(0.5,0.5,1.3879339)
(0.5,0.5,1.3865405)
(0.5,0.5,1.3922447)
(0.5,0.5,1.3865544)
(0.5,0.5,1.3927932)
(0.5,0.5,1.3873518)
(0.5,0.5,1.3871195)
(0.5,0.5,1.3882174)
(0.5,0.5,1.3867537)
(0.5,0.5,1.3874162)
(0.5,0.5,1.3940717)
(0.5,0.5,1.386809)
(0.5,0.5,1.3880377)
(0.5,0.5,1.3869965)
(0.5,0.5,1.3865361)
(0.5,0.5,1.3897786)
(0.5,0.5,1.3876631)
(0.5,0.5,1.3891351)
(0.5,0.5,1.3875953)
(0.5,0.5,1.3878428)
(0.5,0.5,1.3871945)
(0.5,0.5,1.3863868)
(0.5,0.5,1.3875829)
(0.5,0.5,1.3871418)
(0.5,0.5,1.3864352)
(0.5,0.5,1.3969618)
(0.5,0.5,1.389563)
(0.5,0.5,1.3880674)
(0.5,0.5,1.3880869)
(0.5,0.5,1.387487)
(0.5,0.5,1.3879898)
(0.5,0.5,1.3888702)
(0.5,0.5,1.3891102)
(0.5,0.5,1.3877041)
(0.5,0.5,1.3863661)
(0.5,0.5,1.387265)
(0.5,0.5,1.3865181)
(0.5,0.5,1.3901834)
(0.5,0.5,1.3879935)
(0.5,0.5,1.3865176)
(0.5,0.5,1.3865589)
(0.5,0.5,1.389064)
(0.5,0.5,1.3867685)
(0.5,0.5,1.3867671)
(0.5,0.5,1.386522)
(0.5,0.5,1.3864163)
(0.5,0.5,1.3884896)
(0.5,0.5,1.3864013)
(0.5,0.5,1.3869183)
(0.5,0.5,1.3863726)
(0.5,0.5,1.3867627)
(0.5,0.5,1.386991)
(0.5,0.5,1.3866167)
(0.5,0.5,1.3879967)
(0.5,0.5,1.3869474)
(0.5,0.5,1.3873585)
(0.5,0.5,1.3864644)
(0.5,0.5,1.3867148)
(0.5,0.5,1.3864789)
(0.5,0.5,1.3889228)
(0.5,0.5,1.3863744)
(0.5,0.5,1.3875779)
(0.5,0.5,1.386913)
(0.5,0.5,1.3869481)
(0.5,0.5,1.3873085)
(0.5,0.5,1.3869245)
(0.5,0.5,1.3863982)
(0.5,0.5,1.386667)
(0.5,0.5,1.3863448)
(0.5,0.5,1.3864274)
(0.5,0.5,1.3864818)
(0.5,0.5,1.3865615)
(0.5,0.5,1.3866127)
(0.5,0.5,1.3866087)
(0.5,0.5,1.3867141)
(0.5,0.5,1.386371)
(0.5,0.5,1.3863702)
(0.5,0.5,1.3864454)
(0.5,0.5,1.3863426)
(0.5,0.5,1.3864312)
(0.5,0.5,1.3864093)
(0.5,0.5,1.3864084)
(0.5,0.5,1.3863419)
(0.5,0.5,1.3863409)
(0.5,0.5,1.3863443)
(0.5,0.5,1.3863473)
(0.5,0.5,1.38638)
(0.5,0.5,1.38636)
(0.5,0.5,1.3863884)
(0.5,0.5,1.3863575)
(0.5,0.5,1.3863478)
(0.5,0.5,1.3863424)
(0.5,0.5,1.3863393)
(0.5,0.5,1.3863533)
(0.5,0.5,1.3863539)
